,news_content,impact_type
735,"An article discussing the ""Evergrande Empire"" and a ""power limit order"" suggests that the former C.E. of the International Monetary Fund (IMF) is forcing itself into trouble.",1
736,"The ""Evergrande Empire"" includes an examination of the ""power limit order"" and a former IMF chief economist, who suggests that they are in trouble.",1
737,"An article discussing the ""Evergrande Empire"" and a ""power limit order"" suggests that the former C.E. of the International Monetary Fund (IMF) is making it difficult for itself to remain complacent.",1
738,"A piece of writing about the ""Evergrande Empire"" discusses a ""power limit order"" and warns that the former chief economist of IMF is making them vulnerable.",1
739,"If you can't raise it, jump a wave! Olympic players still dance ""Happy Dance"", the reason behind it is onion",3
740,"The ""low egg price"" day can't go back! It is difficult to make up for 3 million eggs every day ... Not only in Taiwan, the global chicken barren egg dehydration is occurring",3
741,"Abandoning the boss and pushing the mergers and acquisitions, it jumped to the world in the world ten years later! The success of the success of Zeng Guodong, the University",0
742,"""Manager must look at"" Many bosses have wrong myths: Employees fight like me!",3
743,"Small $ 100 million! Why did Guangyang make ""difficult"" Harley to come to the door? Dong Zekou revealed 3 victories: This is an opportunity that has not been there in 50 years!",0
744,"The release of climate transcripts reveals that China has experienced a decline, and Taiwan's countdown is the seventh most disappointing in the backstage stage.",1
745,"The release of climate transcripts reveals that China has experienced a significant decline, and Taiwan's countdown is the seventh most disappointing in the backstage stage.",1
746,"Taiwan's countdown is seventh after the release of climate transcripts, which reveal that China has experienced a significant drop in global temperatures and weather patterns.",1
747,"Taiwan's countdown is seventh after the release of climate transcripts, which reveal that China has experienced a significant drop in global temperatures and weather.",1
748,"Despite China's decline, the climate transcripts reveal that Taiwan is now facing its seventh-worst climate change countdown with a ""very bad"" outcome in the backstage stage.",1
749,"Swedish hydrogen energy development: hydrogen energy vehicle, green steel ... Get rid of fossil fuel before 2030",3
750,"Tesla has a climax for electric vehicle feast! Dar entered the ""Chinese National Capital"" supply chain, attacking the third -generation semiconductor",0
751,"""Sorry, I lowered the average salary."" The average monthly salary of the Chinese broke 43K this year. The three bitter three truths",3
752,"Human beings in the future ""no medicine can be medical""? Species will affect medical development",3
753,"How come Taiwan and South Korea are unable to adopt regenerative energy, while the semiconductor industry remains a significant obstacle for global energy conservation and carbon reduction?",1
754,"How come Taiwan and South Korea are unable to adopt regenerative energy, while the semiconductor industry remains a major obstacle for global energy conservation and carbon reduction?",1
755,"In the pursuit of global energy conservation and carbon reduction, why are Taiwan and South Korea hindered by the semiconductor industry's lack of regenerative energy technology?",1
756,"In the pursuit of global energy conservation and carbon reduction, why are Taiwan and South Korea hindered by the semiconductor industry's lack of regenerative energy technologies?",1
757,"Despite efforts to reduce global energy consumption and carbon emissions, Taiwan and South Korea have not adopted regenerative energy solutions. Why is the semiconductor industry such a challenger?",1
758,Apple agrees to compensate employees who delayed checking the bag and paid overtime by 800 million Taiwan dollars.,1
759,Apple agrees to compensate employees who delayed checking the bag and paid 800 million Taiwan dollars instead of paying overtime.,1
760,"By postponing the bag check and paying 800 million Taiwan dollars, Apple agrees to compensate employees who have left work but are still required to pay overtime.",1
761,"Overnight pay is paid by Apple, but employees who delay checking the bag before leaving will be compensated with 800 million Taiwan dollars.",1
762,"By postponing the bag check and paying 800 million Taiwan dollars, Apple agrees to compensate employees who have left work but are still paid overtime.",1
763,"Fubon Life and Kaohsiung City Government advocate the ""Green Marathon"" and ""Sports Equivalence"" to create a national event",0
764,"Energy transformation is not a slogan! Solar energy and wind power multi -tube of Shen Rongjin: In the future, Taiwan's green supply chain will enter the international",3
765,"Global ESG target assets are 40 trillion dollars! How can companies keep up? Sinosteel, Evergreen Sea Transportation Opinions",3
766,"In the past, it was Taichung First Square. She said, ""Now our second home in Taiwan.""",3
767,"At first, they thought that environmental protection products could only be used for Wenqing and Tzu Chi ... Create an environmentally friendly laptop! Acer's 700 -day adventure",0
768,"EU carbon reduction agreement: will establish a new carbon trading market, and the free carbon distribution will exit",3
769,"After graduating from university, the annual salary is one million! This ""senior black hand"" work is too rammed to work in English and work with foreigners",3
770,"Can Musk ""closely monitor"" employees really improve management efficiency? ""Harvard Business Review"" point out two fatal errors",3
771,"Eight chickens have 30 tons of chicken dung, and this pasture of Kaohsiung turns the excrement into gold! Open the new business model of ""circular economy"" in Taiwan's agriculture",3
